id,name,policy,status,before_nodes,before_n_nodes,before_inputs,before_internal_nodes,before_nonconstant_rules,before_constant_rules,before_vacuous,before_out_uniform,before_out_uniform_nonvacuous,before_locally_unate,before_MIN,before_MAX,before_MIN_MAX,before_is_conjunctive,before_is_disjunctive,before_is_AND_NOT,before_is_OR_NOT,before_is_AND_OR_NOT,before_is_AND_OR,before_is_AND_OR_NAND_NOR,before_AND_OR_NOT_out_uniform,before_AND_OR_NAND_NOR,before_AND_OR_NAND_NOR_out_uniform,before_homogeneous_MIN,before_homogeneous_MAX,before_signed_operator_homogeneous_AND,before_signed_operator_homogeneous_OR,before_homogeneous_gate,before_positive_AND,before_positive_OR,before_affine,before_reciprocal_support,before_all_internal_self_regulated,before_all_self_loop,before_self_loop_count,before_is_monotone,before_switchable_to_monotone,before_positive_edges,before_negative_edges,before_non_unate_edges,before_has_multi_input_rule,before_edges,before_max_indegree,after_nodes,after_n_nodes,after_inputs,after_internal_nodes,after_nonconstant_rules,after_constant_rules,after_vacuous,after_out_uniform,after_out_uniform_nonvacuous,after_locally_unate,after_MIN,after_MAX,after_MIN_MAX,after_is_conjunctive,after_is_disjunctive,after_is_AND_NOT,after_is_OR_NOT,after_is_AND_OR_NOT,after_is_AND_OR,after_is_AND_OR_NAND_NOR,after_AND_OR_NOT_out_uniform,after_AND_OR_NAND_NOR,after_AND_OR_NAND_NOR_out_uniform,after_homogeneous_MIN,after_homogeneous_MAX,after_signed_operator_homogeneous_AND,after_signed_operator_homogeneous_OR,after_homogeneous_gate,after_positive_AND,after_positive_OR,after_affine,after_reciprocal_support,after_all_internal_self_regulated,after_all_self_loop,after_self_loop_count,after_is_monotone,after_switchable_to_monotone,after_positive_edges,after_negative_edges,after_non_unate_edges,after_has_multi_input_rule,after_edges,after_max_indegree,bijection_verified,fixed_points_exact,fixed_points_count_or_lower_bound,all_rules_out_uniform,after_signed_operator_homogeneous,before_signed_operator_homogeneous
030,SPZ-NETWORK-OF-DROSOPHILA,min_degree,complete,24,24,6,18,18,0,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,27,1,0,True,28,5,6,6,6,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,True,64,True,,
030,SPZ-NETWORK-OF-DROSOPHILA,min_growth,complete,24,24,6,18,18,0,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,27,1,0,True,28,5,6,6,6,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,True,64,True,,
030,SPZ-NETWORK-OF-DROSOPHILA,random,complete,24,24,6,18,18,0,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,27,1,0,True,28,5,6,6,6,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,True,64,True,,
031,CELL-CYCLE-TRANSCRIPTION,first,complete,9,9,0,9,9,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,15,4,0,True,19,4,3,3,0,3,3,0,False,True,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,3,False,False,3,6,0,True,9,3,True,True,1,True,AND,
031,CELL-CYCLE-TRANSCRIPTION,min_degree,complete,9,9,0,9,9,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,15,4,0,True,19,4,0,0,0,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,True,1,True,,
031,CELL-CYCLE-TRANSCRIPTION,min_growth,complete,9,9,0,9,9,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,15,4,0,True,19,4,0,0,0,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,True,1,True,,
031,CELL-CYCLE-TRANSCRIPTION,random,complete,9,9,0,9,9,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,15,4,0,True,19,4,0,0,0,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,True,1,True,,
032,T-CELL-SIGNALLING-2006,first,complete,40,40,3,37,37,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,47,5,0,True,52,5,5,5,3,2,2,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,False,False,5,4,0,True,9,5,True,True,7,True,,
032,T-CELL-SIGNALLING-2006,min_degree,complete,40,40,3,37,37,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,47,5,0,True,52,5,4,4,3,1,1,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,False,False,3,1,0,True,4,4,True,True,7,True,,
032,T-CELL-SIGNALLING-2006,min_growth,complete,40,40,3,37,37,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,47,5,0,True,52,5,4,4,3,1,1,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,False,False,3,1,0,True,4,4,True,True,7,True,,
032,T-CELL-SIGNALLING-2006,random,complete,40,40,3,37,37,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,47,5,0,True,52,5,5,5,3,2,2,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,False,False,5,4,0,True,9,5,True,True,7,True,,
033,BT474-BREAST-CELL-LINE-LONG-TERM,first,complete,24,24,5,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,19,False,False,45,23,0,True,68,6,24,24,5,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,19,False,False,45,23,0,True,68,6,True,False,257,False,,
033,BT474-BREAST-CELL-LINE-LONG-TERM,min_degree,complete,24,24,5,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,19,False,False,45,23,0,True,68,6,24,24,5,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,19,False,False,45,23,0,True,68,6,True,False,257,False,,
033,BT474-BREAST-CELL-LINE-LONG-TERM,min_growth,complete,24,24,5,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,19,False,False,45,23,0,True,68,6,24,24,5,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,19,False,False,45,23,0,True,68,6,True,False,257,False,,
033,BT474-BREAST-CELL-LINE-LONG-TERM,random,complete,24,24,5,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,19,False,False,45,23,0,True,68,6,24,24,5,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,19,False,False,45,23,0,True,68,6,True,False,257,False,,
034,HCC1954-BREAST-CELL-LINE-LONG-TERM,first,complete,23,23,4,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,19,False,False,48,20,0,True,68,6,23,23,4,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,19,False,False,48,20,0,True,68,6,True,False,257,False,,
034,HCC1954-BREAST-CELL-LINE-LONG-TERM,min_degree,complete,23,23,4,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,19,False,False,48,20,0,True,68,6,23,23,4,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,19,False,False,48,20,0,True,68,6,True,False,257,False,,
034,HCC1954-BREAST-CELL-LINE-LONG-TERM,min_growth,complete,23,23,4,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,19,False,False,48,20,0,True,68,6,23,23,4,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,19,False,False,48,20,0,True,68,6,True,False,257,False,,
034,HCC1954-BREAST-CELL-LINE-LONG-TERM,random,complete,23,23,4,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,19,False,False,48,20,0,True,68,6,23,23,4,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,19,False,False,48,20,0,True,68,6,True,False,257,False,,
035,BT474-BREAST-CELL-LINE-SHORT-TERM,first,complete,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,True,True,253,False,,
035,BT474-BREAST-CELL-LINE-SHORT-TERM,min_degree,complete,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,True,True,253,False,,
035,BT474-BREAST-CELL-LINE-SHORT-TERM,min_growth,complete,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,True,True,253,False,,
035,BT474-BREAST-CELL-LINE-SHORT-TERM,random,complete,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,True,True,253,False,,
036,HCC1954-BREAST-CELL-LINE-SHORT-TERM,first,complete,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,True,False,257,False,,
036,HCC1954-BREAST-CELL-LINE-SHORT-TERM,min_degree,complete,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,True,False,257,False,,
036,HCC1954-BREAST-CELL-LINE-SHORT-TERM,min_growth,complete,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,True,False,257,False,,
036,HCC1954-BREAST-CELL-LINE-SHORT-TERM,random,complete,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,16,16,5,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,39,7,0,True,46,6,True,False,257,False,,
037,SKBR3-BREAST-CELL-LINE-SHORT-TERM,first,complete,16,16,5,11,11,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,True,34,7,0,True,41,5,16,16,5,11,11,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,True,34,7,0,True,41,5,True,False,257,False,,
037,SKBR3-BREAST-CELL-LINE-SHORT-TERM,min_degree,complete,16,16,5,11,11,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,True,34,7,0,True,41,5,16,16,5,11,11,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,True,34,7,0,True,41,5,True,False,257,False,,
037,SKBR3-BREAST-CELL-LINE-SHORT-TERM,min_growth,complete,16,16,5,11,11,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,True,34,7,0,True,41,5,16,16,5,11,11,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,True,34,7,0,True,41,5,True,False,257,False,,
037,SKBR3-BREAST-CELL-LINE-SHORT-TERM,random,complete,16,16,5,11,11,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,True,34,7,0,True,41,5,16,16,5,11,11,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,True,34,7,0,True,41,5,True,False,257,False,,
038,SKBR3-BREAST-CELL-LINE-LONG-TERM,first,complete,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,55,26,0,True,81,7,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,55,26,0,True,81,7,True,False,257,False,,
038,SKBR3-BREAST-CELL-LINE-LONG-TERM,min_degree,complete,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,55,26,0,True,81,7,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,55,26,0,True,81,7,True,False,257,False,,
038,SKBR3-BREAST-CELL-LINE-LONG-TERM,min_growth,complete,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,55,26,0,True,81,7,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,55,26,0,True,81,7,True,False,257,False,,
038,SKBR3-BREAST-CELL-LINE-LONG-TERM,random,complete,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,55,26,0,True,81,7,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,55,26,0,True,81,7,True,False,257,False,,
039,HIV-1-INTERACTIONS-WITH-T-CELL-SIGNALING,first,complete,138,138,14,124,123,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,281,21,0,True,302,15,23,23,14,9,9,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,9,False,False,62,19,5,True,86,15,True,False,257,False,,
039,HIV-1-INTERACTIONS-WITH-T-CELL-SIGNALING,min_degree,complete,138,138,14,124,123,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,281,21,0,True,302,15,18,18,14,4,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4,False,False,18,1,0,True,19,9,True,False,257,False,,
039,HIV-1-INTERACTIONS-WITH-T-CELL-SIGNALING,min_growth,complete,138,138,14,124,123,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,281,21,0,True,302,15,18,18,14,4,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4,False,False,18,1,0,True,19,9,True,False,257,False,,
039,HIV-1-INTERACTIONS-WITH-T-CELL-SIGNALING,random,complete,138,138,14,124,123,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,281,21,0,True,302,15,21,21,14,7,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,39,13,0,True,52,13,True,False,257,False,,
040,T-CELL-DIFFERENTIATION,first,complete,23,23,4,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,26,8,0,True,34,5,7,7,4,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,7,5,0,True,12,7,True,True,33,False,,
040,T-CELL-DIFFERENTIATION,min_degree,complete,23,23,4,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,26,8,0,True,34,5,7,7,4,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,7,5,0,True,12,7,True,True,33,False,,
040,T-CELL-DIFFERENTIATION,min_growth,complete,23,23,4,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,26,8,0,True,34,5,7,7,4,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,7,5,0,True,12,7,True,True,33,False,,
040,T-CELL-DIFFERENTIATION,random,complete,23,23,4,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,26,8,0,True,34,5,7,7,4,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,7,6,0,True,13,7,True,True,33,False,,
041,INFLUENZA-VIRUS-REPLICATION-CYCLE,first,complete,131,131,11,120,120,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,267,27,0,True,294,11,31,31,11,20,20,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,20,False,False,149,135,42,True,326,20,True,False,257,False,,
041,INFLUENZA-VIRUS-REPLICATION-CYCLE,min_degree,complete,131,131,11,120,120,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,267,27,0,True,294,11,31,31,11,20,20,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,20,False,False,134,46,6,True,186,15,True,False,257,False,,
041,INFLUENZA-VIRUS-REPLICATION-CYCLE,min_growth,complete,131,131,11,120,120,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,267,27,0,True,294,11,30,30,11,19,19,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,19,False,False,125,53,8,True,186,16,True,False,257,False,,
041,INFLUENZA-VIRUS-REPLICATION-CYCLE,random,complete,131,131,11,120,120,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,267,27,0,True,294,11,30,30,11,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,19,False,False,139,87,0,True,226,15,True,False,257,False,,
042,TOL-REGULATORY-NETWORK,first,complete,24,24,10,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,34,14,0,True,48,10,10,10,10,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,
042,TOL-REGULATORY-NETWORK,min_degree,complete,24,24,10,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,34,14,0,True,48,10,10,10,10,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,
042,TOL-REGULATORY-NETWORK,min_growth,complete,24,24,10,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,34,14,0,True,48,10,10,10,10,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,
042,TOL-REGULATORY-NETWORK,random,complete,24,24,10,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,34,14,0,True,48,10,10,10,10,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,
043,BORDETELLA-BRONCHISEPTICA,first,complete,33,33,0,33,33,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,67,12,0,True,79,6,7,7,0,7,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,18,8,0,True,26,6,True,True,3,False,,
043,BORDETELLA-BRONCHISEPTICA,min_degree,complete,33,33,0,33,33,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,67,12,0,True,79,6,7,7,0,7,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,18,8,0,True,26,6,True,True,3,False,,
043,BORDETELLA-BRONCHISEPTICA,min_growth,complete,33,33,0,33,33,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,67,12,0,True,79,6,7,7,0,7,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,13,10,0,True,23,6,True,True,3,False,,
043,BORDETELLA-BRONCHISEPTICA,random,complete,33,33,0,33,33,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,67,12,0,True,79,6,7,7,0,7,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,18,8,0,True,26,6,True,True,3,False,,
044,TRICHOSTRONGYLUS-RETORTAEFORMIS,first,complete,26,26,1,25,25,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,48,10,0,True,58,5,7,7,1,6,6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6,False,False,25,4,3,True,32,7,True,True,6,False,,
044,TRICHOSTRONGYLUS-RETORTAEFORMIS,min_degree,complete,26,26,1,25,25,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,48,10,0,True,58,5,6,6,1,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,12,5,1,True,18,5,True,True,6,False,,
044,TRICHOSTRONGYLUS-RETORTAEFORMIS,min_growth,complete,26,26,1,25,25,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,48,10,0,True,58,5,6,6,1,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,12,5,1,True,18,5,True,True,6,False,,
044,TRICHOSTRONGYLUS-RETORTAEFORMIS,random,complete,26,26,1,25,25,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,48,10,0,True,58,5,6,6,1,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,12,9,2,True,23,6,True,True,6,False,,
045,HH-PATHWAY-OF-DROSOPHILA,first,complete,24,24,13,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,19,13,0,True,32,8,13,13,13,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,
